nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180395964,P,Bidik Misi,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,GIZI,209,84.9711538461538,,,10.774553571428571,10.621394230769225,1.0,0,10.621394230769225,10.621394230769225,10.621394230769225,10.621394230769225,10.625,75.5065247252747,,,,
4180396219,P,Bidik Misi,SMAS YAB SUKARATU,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,16,85.2403846153846,,,10.662500000000001,10.655048076923075,1.0,0,10.655048076923075,10.655048076923075,10.655048076923075,10.655048076923075,10.625,75.56274038461537,,,,
4180396267,P,Bidik Misi,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN BIOLOGI,136,84.7,,,10.796875,10.5875,1.0,0,10.5875,10.5875,10.5875,10.5875,11.25,75.984375,,,,
4180396739,P,Bidik Misi,SMAN 10 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN GEOGRAFI,104,85.89,PENDIDIKAN EKONOMI,pil_1,10.839583333333334,10.73625,1.0,0,10.73625,10.73625,10.73625,10.73625,11.25,76.77083333333333,3.57,3.65,,
4180396923,P,,SMK N 1 CILEUNGSI,Kab Bogor,Jawa Barat,TEKNIK INFORMATIKA,EKONOMI SYARIAH,70,83.0270069980854,,,10.839583333333334,10.378375874760675,1.0,0,10.378375874760675,10.378375874760675,10.378375874760675,10.378375874760675,7.5,71.23146270713671,,,,
4180396945,P,,SMAN 10 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,104,82.81,,,10.412500000000001,10.35125,1.0,0,10.35125,10.35125,10.35125,10.35125,11.25,74.41875,,,,
4180397537,P,,SMKS PANCASILA MANONJAYA,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,39,81.7406316638061,,,10.412500000000001,10.217578957975762,1.0,0,10.217578957975762,10.217578957975762,10.217578957975762,10.217578957975762,10.625,73.12539478987881,,,,
4180397590,P,,SMAN 13 PADANG,Kota Padang,Sumatera Barat,KESEHATAN MASYARAKAT,,159,87.9586776859504,,,11.09375,10.9948347107438,1.0,0,10.9948347107438,10.9948347107438,10.9948347107438,10.9948347107438,7.5,74.56792355371901,,,,
4180397622,P,Bidik Misi,SMKN 1 KAWALI,Kab Ciamis,Jawa Barat,ILMU POLITIK,MANAJEMEN,77,84.6311842105263,,,11.09375,10.578898026315787,1.0,0,10.578898026315787,10.578898026315787,10.578898026315787,10.578898026315787,10.0,74.98824013157893,,,,
4180397745,P,,SMK N 1 CILEUNGSI,Kab Bogor,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN MATEMATIKA,70,83.3149171453093,,,11.09375,10.414364643163662,1.0,0,10.414364643163662,10.414364643163662,10.414364643163662,10.414364643163662,7.5,71.66557321581831,,,,
4180397935,P,Bidik Misi,SMAN 1 GARUT,Kab Garut,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN BAHASA INGGRIS ,89,83.4326923076923,,,10.646412037037038,10.429086538461538,1.0,0,10.429086538461538,10.429086538461538,10.429086538461538,10.429086538461538,9.375,73.16684472934475,,,,
4180398399,P,,SMK N 1 CILEUNGSI,Kab Bogor,Jawa Barat,TEKNIK INFORMATIKA,EKONOMI SYARIAH,70,83.534841882881,,,10.646412037037038,10.441855235360125,1.0,0,10.441855235360125,10.441855235360125,10.441855235360125,10.441855235360125,7.5,71.35568821383765,,,,
